0
-73.987927999999997,40.737884999999999
-73.956007999999997,40.779558000000002
-73.955744999999993,40.689503000000002
-73.983985000000004,40.754644999999996
-73.959131999999997,40.769264999999997
-73.982212000000004,40.783087999999999
0
-73.982119999999995,40.776826999999997
-73.984804999999994,40.741872999999998
0
-73.991181999999995,40.730004999999998
-73.790966999999995,40.645921999999999
-73.986137999999997,40.755903000000004
-73.953595000000007,40.770968000000003
-74.007296999999994,40.741816999999998
-74.026759999999996,40.656373000000002
-73.951229999999995,40.778734999999998
-74.005453000000003,40.740141999999999
-73.984371999999993,40.759977999999997
-74.003326999999999,40.751415000000001
-73.967020000000005,40.766623000000003
-73.972892000000002,40.782559999999997
-73.994236999999998,40.751111999999999
-73.972139999999996,40.750905000000003
-73.981385000000003,40.744072000000003
-73.994107,40.751255
-73.957741999999996,40.768416999999999
-73.987745000000004,40.75
-73.968242000000004,40.764887999999999
-73.923514999999995,40.761046999999998
-73.959423000000001,40.809016999999997
-73.970832000000001,40.761825000000002
-73.990768000000003,40.750812000000003
-73.983500000000006,40.758572000000001
-73.985945000000001,40.762774999999998
-73.970827999999997,40.761989999999997
-73.991612000000003,40.759822
-73.986715000000004,40.766601999999999
-73.981603000000007,40.757947000000001
-73.994140000000002,40.751201999999999
-73.994748000000001,40.718470000000003
-73.989616999999996,40.735349999999997
-73.998383000000004,40.740465
-74.007796999999997,40.740923000000002
-73.974722999999997,40.792132000000002
-73.976692999999997,40.788612999999998
-73.965627999999995,40.771191999999999
-73.999717000000004,40.758097999999997
0
-73.991806999999994,40.744272000000002
-73.954863000000003,40.768324999999997
-73.950199999999995,40.779921999999999
-73.987414999999999,40.770232999999998
-73.971807999999996,40.764552000000002
-74.007594999999995,40.726390000000002
-73.986024999999998,40.762557000000001
-73.987234999999998,40.768661999999999
-74.000853000000006,40.725625000000001
-73.995999999999995,40.72598
-73.965509999999995,40.768725000000003
-73.980395000000001,40.749082999999999
-73.955988000000005,40.7637
-73.985460000000003,40.730882999999999
-73.974097999999998,40.763275
-73.966693000000006,40.757112999999997
-74.001777000000004,40.733657999999998
-73.983739999999997,40.766272000000001
-73.972768000000002,40.746847000000002
-73.985744999999994,40.755522999999997
-73.964659999999995,40.763975000000002
-73.988776999999999,40.759278000000002
-74.015207000000004,40.709401999999997
-73.966160000000002,40.765436999999999
-73.995897999999997,40.738567000000003
-73.962289999999996,40.756720000000001
-73.973128000000003,40.754444999999997
-73.867684999999994,40.732652999999999
-73.960804999999993,40.796798000000003
-73.994628000000006,40.745502999999999
-73.981736999999995,40.773919999999997
-73.992272999999997,40.721277999999998
-73.991292999999999,40.749903000000003
-73.982748000000001,40.766441999999998
-73.982119999999995,40.76258
-74.010576999999998,40.709437999999999
-73.962487999999993,40.772697000000001
-73.968017000000003,40.787253
-73.986959999999996,40.761147000000001
-73.998127999999994,40.732942000000001
-73.881270000000001,40.744653
-73.996596999999994,40.685609999999997
-73.968299999999999,40.799782999999998
-74.001734999999996,40.733750000000001
-73.975611999999998,40.762788
-73.98518,40.727817999999999
-73.985523000000001,40.731588000000002
-73.870990000000006,40.773719999999997
-73.978202999999993,40.751202999999997
-73.994231999999997,40.75132
-73.997602999999998,40.744822999999997
-74.005975000000007,40.740347999999997
-73.967020000000005,40.788767
-73.977012999999999,40.764290000000003
-73.971594999999994,40.795032999999997
-74.007064999999997,40.725023
-73.968252000000007,40.75544
-73.987776999999994,40.744028
-74.004407999999998,40.730828000000002
-73.966323000000003,40.762146999999999
-73.984423000000007,40.764662000000001
-73.976647999999997,40.790365000000001
-73.978016999999994,40.729416999999998
-73.982257000000004,40.771590000000003
-73.996889999999993,40.723827999999997
-74.003735000000006,40.738135
-73.973150000000004,40.761048000000002
-73.978522999999996,40.783085
-73.984291999999996,40.737507999999998
-74.003687999999997,40.722487000000001
-73.874485000000007,40.774096999999998
-73.961770000000001,40.762790000000003
-74.003268000000006,40.738934999999998
-74.003727999999995,40.738515
-73.983305000000001,40.747746999999997
-73.985557999999997,40.744312999999998
-73.963890000000006,40.765743000000001
-73.998682000000002,40.757657000000002
-73.980937999999995,40.763328000000001
-73.963854999999995,40.774673
